store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date
ST01,SKU04879,347,72,18,2025-08-04
ST27,SKU03848,95,20,7,2025-08-14
ST13,SKU03950,327,82,38,2025-07-05
ST20,SKU00691,241,59,28,2025-05-28
ST16,SKU00986,141,43,14,2025-05-07
ST26,SKU04414,369,99,28,2025-07-13
ST12,SKU04250,457,80,27,2025-06-20
ST19,SKU00991,418,98,42,2025-09-02
ST01,SKU03603,245,81,18,2025-08-02
ST26,SKU01152,0,98,43,2025-09-17
ST19,SKU04145,148,36,8,2025-07-31
ST10,SKU04591,174,48,16,2025-07-24
ST01,SKU05000,121,21,10,2025-05-26
ST08,SKU03727,0,45,21,2025-10-06
ST27,SKU01754,528,89,21,2025-05-31
ST27,SKU03740,213,48,21,2025-05-07
ST06,SKU04849,506,88,19,2025-07-24
ST30,SKU03257,457,79,38,2025-07-21
ST14,SKU04710,0,23,7,2025-09-19
ST10,SKU03773,476,92,43,2025-08-08
ST12,SKU00170,120,38,9,2025-07-26
ST19,SKU01112,267,52,22,2025-07-06
ST17,SKU02500,255,50,11,2025-06-22
ST17,SKU00285,0,83,33,2025-09-10
ST15,SKU03851,0,95,42,2025-09-01
ST30,SKU04654,157,31,10,2025-05-12
ST18,SKU01153,0,23,11,2025-09-04
ST18,SKU03139,236,51,24,2025-07-23
ST15,SKU01407,445,98,31,2025-07-06
ST21,SKU04605,223,39,18,2025-08-08
ST09,SKU01104,173,42,13,2025-06-16
ST07,SKU00240,307,57,24,2025-05-15
ST10,SKU04941,268,55,26,2025-05-20
ST05,SKU00167,130,25,10,2025-08-26
ST29,SKU00524,95,20,5,2025-07-23
ST03,SKU03504,392,88,20,2025-06-27
ST01,SKU00691,145,30,8,2025-06-07
ST09,SKU02501,397,81,23,2025-05-10
ST14,SKU04831,125,36,15,2025-08-08
ST09,SKU00286,0,89,40,2025-08-29
ST28,SKU02514,355,99,22,2025-08-14
ST29,SKU03907,0,60,30,2025-08-19
ST12,SKU00062,0,99,22,2025-08-25
ST27,SKU03043,293,91,34,2025-08-13
ST18,SKU01274,0,40,15,2025-09-23
ST11,SKU00066,257,68,30,2025-09-02
ST21,SKU04726,460,91,18,2025-07-31
ST07,SKU04791,282,75,25,2025-08-24
ST26,SKU03609,156,28,6,2025-05-14
ST19,SKU00186,346,83,28,2025-06-24
ST29,SKU00645,284,53,18,2025-06-17
ST08,SKU01754,357,73,15,2025-07-28
ST08,SKU03740,279,62,19,2025-07-19
ST06,SKU00890,480,97,33,2025-06-13
ST14,SKU02737,0,32,14,2025-09-08
ST07,SKU03744,159,47,18,2025-06-15
ST13,SKU03266,390,69,27,2025-07-04
ST01,SKU03966,237,44,19,2025-06-16
ST20,SKU01993,0,59,28,2025-09-20
ST03,SKU00363,0,85,27,2025-09-20
ST01,SKU01751,0,100,34,2025-09-21
ST30,SKU00466,369,91,45,2025-07-20
ST15,SKU01649,184,39,12,2025-05-12
ST28,SKU03803,271,83,34,2025-08-06
ST14,SKU03905,367,96,45,2025-07-29
ST30,SKU00237,336,76,20,2025-06-22
ST28,SKU03574,293,51,13,2025-07-03
ST11,SKU04388,267,53,19,2025-06-22
ST06,SKU02997,536,96,42,2025-07-16
ST09,SKU04729,189,56,21,2025-07-15
ST09,SKU02514,327,63,13,2025-06-23
ST02,SKU03292,0,93,32,2025-09-09
ST12,SKU02519,293,57,17,2025-05-09
ST10,SKU03907,0,64,19,2025-09-10
ST17,SKU04849,72,24,5,2025-05-09
ST20,SKU02114,206,44,21,2025-06-22
ST26,SKU03851,0,79,35,2025-08-29
ST26,SKU03622,0,86,18,2025-09-01
ST10,SKU00874,167,33,11,2025-07-31
ST15,SKU02938,434,92,21,2025-05-24
ST18,SKU00240,354,80,28,2025-07-05
ST04,SKU00305,175,50,13,2025-07-10
ST23,SKU02533,281,70,15,2025-06-06
ST26,SKU00589,423,99,45,2025-06-01
ST07,SKU01542,492,89,25,2025-08-24
ST12,SKU02640,0,97,43,2025-08-15
ST19,SKU03582,319,57,17,2025-06-18
ST29,SKU02055,144,30,14,2025-05-16
ST15,SKU04106,344,69,16,2025-07-11
ST27,SKU03177,400,76,25,2025-06-25
ST20,SKU00020,0,54,26,2025-09-23
ST09,SKU03803,187,57,17,2025-08-15
ST28,SKU01830,341,64,16,2025-07-21
ST11,SKU04401,310,84,31,2025-05-21
ST14,SKU04147,203,52,17,2025-07-08
ST26,SKU03743,0,92,21,2025-09-23
ST07,SKU02710,312,78,17,2025-06-02
ST22,SKU00066,569,97,44,2025-08-28
ST18,SKU04791,329,65,29,2025-07-19
ST18,SKU02576,398,80,19,2025-05-22
ST18,SKU04562,0,37,18,2025-09-21
ST25,SKU01303,110,34,8,2025-05-23
ST21,SKU01827,312,96,24,2025-06-15
ST14,SKU02871,448,75,33,2025-06-19
ST19,SKU01717,276,47,16,2025-06-07
ST17,SKU03105,318,89,27,2025-07-22
ST12,SKU04747,410,73,16,2025-05-11
ST17,SKU00890,238,43,18,2025-06-09
ST22,SKU03220,302,55,15,2025-07-21
ST05,SKU03805,252,81,38,2025-07-11
ST12,SKU00546,454,99,21,2025-08-17
ST13,SKU01414,0,98,26,2025-08-12
ST18,SKU03744,335,70,26,2025-06-10
ST08,SKU01070,337,75,27,2025-05-24
ST25,SKU02471,265,51,21,2025-08-11
ST01,SKU02114,292,80,29,2025-07-09
ST02,SKU00501,326,64,22,2025-05-28
ST26,SKU03864,287,78,24,2025-07-13
ST22,SKU04388,466,97,25,2025-08-03
ST29,SKU03115,422,99,42,2025-08-27
ST04,SKU02533,367,75,30,2025-06-19
ST09,SKU02648,0,76,23,2025-10-05
ST07,SKU01784,0,53,12,2025-09-25
ST15,SKU04348,0,33,13,2025-08-04
ST03,SKU02833,0,49,19,2025-08-05
ST08,SKU03177,318,61,30,2025-06-17
ST01,SKU00020,0,37,8,2025-10-06
ST20,SKU00262,117,36,8,2025-08-14
ST30,SKU00721,257,52,22,2025-06-09
ST16,SKU04987,225,48,24,2025-06-05
ST11,SKU04643,539,98,45,2025-05-25
ST09,SKU01830,174,37,16,2025-05-31
ST26,SKU01770,415,78,37,2025-05-17
ST24,SKU02892,0,94,31,2025-10-06
ST22,SKU00079,0,75,18,2025-09-12
ST26,SKU02938,435,84,23,2025-07-23
ST12,SKU00788,361,65,24,2025-07-30
ST27,SKU03311,338,57,12,2025-06-30
ST09,SKU04166,0,86,33,2025-08-20
ST04,SKU03822,301,52,21,2025-05-30
ST06,SKU02205,344,100,29,2025-07-25
ST14,SKU04281,448,83,33,2025-06-20
ST16,SKU04879,511,94,44,2025-07-11
ST07,SKU03073,240,52,18,2025-06-03
ST07,SKU00858,176,34,12,2025-07-12
ST19,SKU02898,0,47,21,2025-09-29
ST29,SKU01371,0,79,25,2025-09-17
ST18,SKU02710,118,34,15,2025-07-23
ST22,SKU03583,294,63,29,2025-08-30
ST19,SKU03837,345,96,25,2025-07-12
ST15,SKU02375,260,67,29,2025-06-28
ST18,SKU04107,312,76,20,2025-09-02
ST08,SKU01433,204,64,27,2025-07-20
ST01,SKU00262,180,50,15,2025-06-16
ST23,SKU01970,415,94,32,2025-05-06
ST16,SKU03014,114,33,8,2025-05-23
ST16,SKU05000,214,63,25,2025-05-23
ST05,SKU00906,85,26,13,2025-07-06
ST27,SKU02614,0,27,10,2025-09-30
ST30,SKU04346,0,45,18,2025-08-07
ST25,SKU03773,326,85,33,2025-05-29
ST28,SKU01038,325,62,21,2025-08-16
ST02,SKU01803,226,48,20,2025-08-22
ST26,SKU00965,425,73,32,2025-05-26
ST12,SKU01030,0,24,7,2025-09-26
ST29,SKU00445,0,55,27,2025-08-21
ST15,SKU02267,302,54,20,2025-06-23
ST25,SKU04941,418,81,33,2025-07-14
ST15,SKU00052,278,86,38,2025-07-26
ST21,SKU01264,389,90,19,2025-05-29
ST24,SKU03484,184,61,29,2025-07-30
ST22,SKU04643,281,48,21,2025-06-23
ST23,SKU03030,0,24,5,2025-10-05
ST14,SKU03476,0,46,10,2025-08-24
ST07,SKU02268,0,96,22,2025-08-22
ST30,SKU00976,0,100,47,2025-10-09
ST04,SKU01970,450,85,33,2025-08-23
ST07,SKU03436,228,38,8,2025-08-10
ST12,SKU04305,0,42,20,2025-10-10
ST19,SKU01046,342,78,31,2025-08-31
ST24,SKU03376,419,78,23,2025-06-01
ST20,SKU01685,0,21,9,2025-08-12
ST18,SKU03073,443,98,47,2025-08-21
ST16,SKU02209,250,54,12,2025-06-11
ST28,SKU03266,142,35,16,2025-07-29
ST09,SKU01038,301,56,21,2025-06-09
ST29,SKU04888,403,94,29,2025-07-28
ST10,SKU04646,0,66,26,2025-08-30
ST10,SKU00445,0,35,15,2025-10-07
ST13,SKU01911,382,71,33,2025-06-11
ST23,SKU04319,170,39,13,2025-05-10
ST21,SKU03492,342,79,34,2025-05-16
ST05,SKU03484,308,56,23,2025-06-26
ST19,SKU01167,179,33,7,2025-06-05
ST12,SKU02211,118,21,9,2025-05-06
ST04,SKU03259,0,57,22,2025-09-12
ST02,SKU04152,194,60,18,2025-05-20
ST05,SKU04652,150,32,7,2025-05-25
ST24,SKU04665,142,45,13,2025-08-02
ST07,SKU00066,139,28,12,2025-08-20
ST12,SKU01164,0,25,11,2025-10-01
ST18,SKU04362,0,58,19,2025-10-04
ST13,SKU01803,201,59,28,2025-06-29
ST28,SKU00354,224,45,20,2025-06-30
ST19,SKU03274,0,62,24,2025-09-18
ST01,SKU01685,0,35,16,2025-09-13
ST30,SKU02386,486,86,34,2025-05-24
ST28,SKU03737,204,49,18,2025-05-21
ST14,SKU03839,578,100,32,2025-08-26
ST07,SKU00416,0,26,7,2025-09-03
ST05,SKU02558,365,93,22,2025-08-14
ST10,SKU04888,177,33,12,2025-07-19
ST29,SKU02915,117,34,11,2025-07-16
ST19,SKU04442,195,56,17,2025-08-04
ST29,SKU04901,365,89,25,2025-06-29
ST27,SKU01822,245,78,31,2025-08-28
ST18,SKU02268,0,80,38,2025-08-31
ST25,SKU03210,152,35,10,2025-07-27
ST01,SKU00638,405,86,22,2025-06-01
ST09,SKU04663,0,69,23,2025-08-23
ST04,SKU04319,128,40,13,2025-05-20
ST18,SKU03436,298,80,34,2025-08-02
ST27,SKU00775,282,79,17,2025-07-25
ST11,SKU04443,330,66,24,2025-06-07
ST21,SKU04902,426,75,36,2025-06-26
ST28,SKU01643,302,100,49,2025-07-20
ST28,SKU01414,0,60,19,2025-08-09
ST02,SKU02408,313,67,13,2025-07-23
ST12,SKU03621,494,87,36,2025-07-27
ST05,SKU04665,240,79,22,2025-06-09
ST24,SKU02692,0,42,16,2025-09-10
ST29,SKU03036,375,71,24,2025-05-16
ST10,SKU02794,220,52,20,2025-08-14
ST06,SKU00837,395,84,26,2025-07-13
ST23,SKU04453,0,52,12,2025-10-08
ST28,SKU04797,298,82,40,2025-07-05
ST09,SKU00354,349,66,30,2025-05-24
ST02,SKU03347,237,46,19,2025-05-15
ST24,SKU01645,107,22,6,2025-06-03
ST29,SKU03975,220,42,20,2025-05-28
ST01,SKU04142,347,58,15,2025-07-03
ST03,SKU00539,0,28,9,2025-09-17
ST08,SKU00654,146,27,13,2025-08-05
ST09,SKU03737,356,87,27,2025-06-20
ST10,SKU02915,125,28,6,2025-09-02
ST10,SKU04901,139,40,16,2025-06-26
ST13,SKU04381,0,82,35,2025-09-17
ST03,SKU03693,0,53,18,2025-08-12
ST20,SKU03108,217,46,20,2025-07-26
ST27,SKU02064,221,38,15,2025-08-04
ST20,SKU00893,0,34,10,2025-10-03
ST09,SKU04905,303,76,20,2025-06-21
ST06,SKU03173,282,83,30,2025-08-12
ST08,SKU01822,370,67,19,2025-09-02
ST07,SKU03812,0,33,12,2025-10-10
ST24,SKU01766,539,94,47,2025-07-20
ST15,SKU03932,153,51,13,2025-05-28
ST20,SKU00075,463,79,29,2025-07-10
ST30,SKU02520,365,80,20,2025-08-02
ST09,SKU01643,323,78,16,2025-06-03
ST21,SKU02700,523,99,49,2025-07-03
ST02,SKU02421,297,71,31,2025-06-10
ST12,SKU03863,286,77,20,2025-07-21
ST07,SKU00550,463,93,25,2025-06-30
ST19,SKU02590,283,75,16,2025-05-08
ST05,SKU02692,0,23,9,2025-09-22
ST10,SKU03036,148,39,19,2025-07-29
ST10,SKU00821,362,78,22,2025-05-25
ST29,SKU01063,411,74,25,2025-07-18
ST12,SKU03634,142,43,11,2025-08-19
ST13,SKU04273,0,97,46,2025-10-08
ST11,SKU01423,162,30,15,2025-07-31
ST29,SKU04217,125,24,8,2025-06-13
ST10,SKU03975,459,88,22,2025-06-30
ST27,SKU03353,0,48,21,2025-09-14
ST15,SKU04053,213,60,25,2025-05-31
ST25,SKU04741,223,39,9,2025-05-08
ST30,SKU04856,215,57,27,2025-08-22
ST11,SKU00376,0,30,14,2025-09-27
ST04,SKU01420,0,78,17,2025-08-24
ST23,SKU01433,144,45,10,2025-07-17
ST10,SKU00942,0,65,30,2025-08-14
ST24,SKU02826,0,67,18,2025-08-13
ST15,SKU03235,237,40,14,2025-05-06
ST27,SKU04292,270,49,17,2025-08-29
ST13,SKU02408,208,42,11,2025-06-12
ST08,SKU02064,235,76,27,2025-07-30
ST06,SKU01200,321,83,21,2025-06-24
ST14,SKU00832,0,68,33,2025-08-11
ST07,SKU04054,147,38,8,2025-07-27
ST02,SKU01495,111,29,12,2025-05-18
ST17,SKU00837,116,32,15,2025-07-03
ST01,SKU04505,154,33,12,2025-08-28
ST20,SKU00317,99,24,11,2025-08-12
ST14,SKU04215,169,33,15,2025-05-15
ST29,SKU03291,177,58,15,2025-08-07
ST24,SKU00732,290,67,16,2025-06-28
ST03,SKU02070,241,52,17,2025-05-11
ST23,SKU02722,403,97,32,2025-05-25
ST05,SKU04102,415,89,44,2025-06-04
ST24,SKU02129,237,64,23,2025-07-17
ST17,SKU03173,239,52,22,2025-08-15
ST10,SKU04217,501,84,18,2025-05-29
ST03,SKU01023,139,30,13,2025-07-23
ST08,SKU03353,0,62,28,2025-08-21
ST08,SKU01138,0,87,27,2025-08-06
ST18,SKU03812,0,60,21,2025-10-12
ST25,SKU00553,246,66,24,2025-06-04
ST06,SKU04475,265,87,23,2025-08-16
ST11,SKU00389,426,100,32,2025-08-03
ST21,SKU03063,0,40,14,2025-08-15
ST23,SKU01675,309,56,14,2025-09-01
ST04,SKU01433,166,32,16,2025-07-30
ST08,SKU04292,223,67,20,2025-05-22
ST13,SKU02421,139,28,10,2025-05-17
ST06,SKU03428,126,31,8,2025-07-08
ST18,SKU00550,230,70,34,2025-07-10
ST19,SKU01906,147,40,17,2025-07-03
ST12,SKU02950,0,37,8,2025-09-30
ST19,SKU03892,427,92,33,2025-08-02
ST22,SKU01423,133,27,9,2025-06-26
ST29,SKU04580,254,61,27,2025-08-25
ST01,SKU02532,0,93,22,2025-08-15
ST01,SKU00317,137,37,10,2025-07-21
ST25,SKU02660,0,20,9,2025-08-15
ST28,SKU04126,0,63,15,2025-08-28
ST26,SKU04053,258,75,33,2025-08-10
ST07,SKU01034,388,97,44,2025-06-10
ST10,SKU03520,313,82,24,2025-07-29
ST17,SKU02247,0,39,17,2025-08-06
ST22,SKU00376,0,66,17,2025-08-11
ST29,SKU01318,317,77,28,2025-07-08
ST25,SKU03828,577,97,24,2025-05-22
ST20,SKU03484,368,76,24,2025-05-24
ST21,SKU04352,485,91,23,2025-08-27
ST23,SKU00749,123,22,9,2025-07-30
ST04,SKU00507,352,90,33,2025-05-31
ST26,SKU03235,280,61,13,2025-08-18
ST02,SKU04073,388,91,42,2025-08-02
ST04,SKU02722,285,84,34,2025-08-16
ST05,SKU02129,251,73,15,2025-08-11
ST17,SKU01200,531,94,42,2025-08-31
ST18,SKU04054,116,28,8,2025-07-24
ST20,SKU04652,74,20,4,2025-05-24
ST06,SKU04717,171,43,10,2025-06-14
ST06,SKU00516,374,90,44,2025-07-30
ST29,SKU03425,0,86,34,2025-09-16
ST01,SKU03592,148,32,16,2025-05-14
ST02,SKU04194,279,67,33,2025-08-18
ST07,SKU02094,304,54,15,2025-05-10
ST12,SKU03192,114,36,10,2025-06-21
ST10,SKU04580,205,35,15,2025-05-29
ST10,SKU00150,277,90,30,2025-06-10
ST20,SKU02558,200,38,9,2025-07-01
ST23,SKU02038,358,71,21,2025-06-30
ST14,SKU02484,0,91,18,2025-08-16
ST09,SKU04126,0,36,11,2025-10-02
ST28,SKU00167,123,30,9,2025-07-03
ST17,SKU04475,430,82,19,2025-07-16
ST10,SKU01318,371,93,35,2025-08-09
ST22,SKU00389,106,32,9,2025-07-03
ST15,SKU01396,315,67,31,2025-08-07
ST30,SKU04414,294,50,25,2025-07-08
ST04,SKU00978,194,38,10,2025-08-31
ST06,SKU03562,355,62,31,2025-07-07
ST23,SKU00991,459,94,26,2025-06-17
ST04,SKU00749,217,54,14,2025-05-18
ST16,SKU04250,343,88,30,2025-06-05
ST29,SKU02728,426,94,26,2025-07-15
ST17,SKU03428,362,85,28,2025-05-06
ST24,SKU00169,0,32,8,2025-10-05
ST08,SKU03837,206,48,20,2025-06-04
ST03,SKU03493,295,65,31,2025-07-27
ST20,SKU04894,335,66,31,2025-06-23
ST14,SKU02376,142,39,17,2025-08-28
ST17,SKU04596,0,88,36,2025-09-10
ST24,SKU01337,183,40,19,2025-06-10
ST17,SKU02381,0,37,10,2025-10-09
ST25,SKU04191,0,91,36,2025-08-13
ST03,SKU02217,192,44,12,2025-05-30
ST18,SKU01034,350,64,27,2025-08-02
ST14,SKU03773,126,37,17,2025-08-27
ST16,SKU00170,236,46,14,2025-07-16
ST23,SKU01112,317,55,17,2025-07-31
ST21,SKU02500,473,80,36,2025-08-28
ST02,SKU02221,346,86,32,2025-08-27
ST07,SKU04551,0,89,40,2025-09-03
ST07,SKU00350,353,94,29,2025-06-18
ST24,SKU04491,325,73,20,2025-05-16
ST04,SKU00052,299,77,26,2025-06-28
ST09,SKU00167,85,22,9,2025-05-26
ST02,SKU01174,193,38,15,2025-06-06
ST07,SKU03504,230,55,15,2025-05-14
ST12,SKU02387,161,40,17,2025-08-12
ST17,SKU04717,345,75,17,2025-06-13
ST22,SKU00631,79,23,10,2025-05-28
ST03,SKU02567,286,79,21,2025-08-23
ST15,SKU03624,275,70,15,2025-08-20
ST20,SKU03968,584,100,48,2025-06-22
ST06,SKU01818,257,50,22,2025-08-22
ST04,SKU00991,93,27,9,2025-06-03
ST21,SKU04607,188,38,16,2025-06-06
ST16,SKU00062,0,79,33,2025-09-24
ST02,SKU00127,96,20,8,2025-08-31
ST10,SKU02728,222,66,20,2025-07-01
ST24,SKU04612,312,54,16,2025-08-22
ST05,SKU00169,0,23,10,2025-08-22
ST01,SKU04894,219,54,16,2025-07-20
ST30,SKU03609,103,31,15,2025-06-08
ST20,SKU00935,252,61,28,2025-08-01
ST27,SKU03863,457,84,25,2025-08-01
ST23,SKU02401,0,65,21,2025-10-11
ST04,SKU04145,89,27,7,2025-07-06
ST12,SKU02279,260,46,17,2025-06-22
ST05,SKU01337,392,71,20,2025-06-19
ST27,SKU00830,0,94,39,2025-08-09
ST06,SKU04154,0,51,20,2025-09-28
ST06,SKU01939,311,94,26,2025-08-07
ST30,SKU02333,0,95,29,2025-08-30
ST04,SKU01112,434,81,40,2025-07-24
ST26,SKU01396,324,64,26,2025-08-14
ST24,SKU02747,0,60,20,2025-08-15
ST17,SKU01805,294,85,28,2025-07-17
ST15,SKU04913,0,66,28,2025-09-09
ST13,SKU04315,0,43,20,2025-10-08
ST23,SKU04508,0,24,10,2025-10-12
ST14,SKU00524,90,29,12,2025-05-07
ST17,SKU00758,103,25,6,2025-08-08
ST03,SKU04795,387,83,38,2025-06-20
ST15,SKU01880,249,43,17,2025-05-13
ST03,SKU02580,494,94,31,2025-07-22
ST01,SKU03968,271,75,25,2025-06-19
ST30,SKU02683,0,50,18,2025-10-10
ST15,SKU01651,342,61,14,2025-07-29
ST16,SKU02519,364,86,18,2025-08-30
ST21,SKU04849,218,69,16,2025-08-14
ST16,SKU04505,100,24,6,2025-08-30
ST07,SKU00484,0,23,8,2025-09-18
ST24,SKU04854,179,47,16,2025-05-26
ST05,SKU04612,147,44,22,2025-05-09
ST24,SKU02639,129,24,8,2025-07-20
ST03,SKU01762,347,95,46,2025-06-13
ST27,SKU04334,144,31,10,2025-06-19
ST01,SKU03150,403,99,45,2025-06-16
ST27,SKU04105,0,73,36,2025-08-22
ST01,SKU00935,395,94,36,2025-08-23
ST13,SKU02221,340,66,16,2025-05-21
ST18,SKU00350,309,85,31,2025-08-08
ST06,SKU02999,569,97,34,2025-06-16
ST30,SKU01407,546,92,43,2025-08-20
ST02,SKU03523,232,54,11,2025-06-29
ST26,SKU00699,413,78,38,2025-07-27
ST14,SKU00645,239,70,31,2025-08-27
ST12,SKU00535,241,71,31,2025-07-03
ST24,SKU01592,313,90,38,2025-08-17
ST08,SKU00830,0,75,23,2025-09-19
ST18,SKU03504,145,42,9,2025-07-28
ST30,SKU00589,436,91,45,2025-07-05
ST01,SKU01874,372,85,37,2025-05-12
ST13,SKU01174,542,92,29,2025-08-15
ST16,SKU02640,0,74,31,2025-09-11
ST23,SKU03582,136,41,9,2025-07-30
ST27,SKU03058,411,92,32,2025-08-25
ST05,SKU02747,0,44,17,2025-09-29
ST24,SKU00774,0,86,40,2025-09-03
ST05,SKU00532,125,27,6,2025-07-27
ST17,SKU01818,286,69,15,2025-08-02
ST15,SKU00954,287,67,25,2025-06-14
ST13,SKU00127,514,88,38,2025-05-19
ST29,SKU02057,477,81,22,2025-06-20
ST03,SKU02822,251,55,18,2025-07-26
ST27,SKU03179,312,98,31,2025-06-21
ST21,SKU00890,190,36,15,2025-05-20
ST16,SKU02532,0,93,32,2025-10-11
ST16,SKU00546,156,36,8,2025-07-04
ST05,SKU04854,79,20,10,2025-08-31
ST17,SKU01939,227,55,24,2025-06-30
ST05,SKU02639,263,57,15,2025-08-29
ST08,SKU04334,336,59,13,2025-05-20
ST15,SKU01075,294,62,24,2025-07-23
ST03,SKU01775,0,92,44,2025-08-09
ST25,SKU03749,272,78,16,2025-06-29
ST18,SKU00592,364,90,36,2025-05-31
ST25,SKU03520,259,50,21,2025-08-12
ST30,SKU03864,321,58,14,2025-07-19
ST30,SKU01649,488,98,37,2025-06-22
ST11,SKU01370,0,25,5,2025-08-31
ST16,SKU01485,0,90,25,2025-08-18
ST26,SKU04913,0,67,15,2025-08-29
ST03,SKU00728,0,87,27,2025-08-15
ST08,SKU03058,427,72,27,2025-05-15
ST11,SKU04753,224,66,15,2025-08-24
ST06,SKU04409,409,72,33,2025-06-19
ST11,SKU02538,0,99,22,2025-08-16
ST04,SKU03582,143,43,18,2025-08-31
ST21,SKU02997,469,91,34,2025-06-22
ST02,SKU02718,381,66,18,2025-08-13
ST12,SKU03931,316,96,31,2025-08-02
ST25,SKU03870,0,93,35,2025-10-03
ST27,SKU04468,180,33,14,2025-06-03
ST13,SKU00369,0,63,15,2025-08-08
ST27,SKU02253,200,34,8,2025-07-10
ST01,SKU03284,255,72,21,2025-07-20
ST30,SKU01770,348,85,17,2025-06-02
ST28,SKU00906,84,26,11,2025-06-18
ST28,SKU02892,0,28,6,2025-08-30
ST05,SKU04157,0,58,25,2025-08-05
ST17,SKU02999,235,64,24,2025-06-12
ST10,SKU02057,304,61,25,2025-08-30
ST01,SKU00251,226,63,14,2025-05-10
ST13,SKU03523,186,34,8,2025-08-13
ST20,SKU00264,0,79,37,2025-10-07
ST30,SKU02938,376,94,43,2025-08-21
ST25,SKU00608,215,39,14,2025-07-27
ST04,SKU01717,173,34,7,2025-07-22
ST14,SKU02176,0,23,5,2025-08-25
ST12,SKU03823,321,78,19,2025-05-18
ST25,SKU01547,0,55,18,2025-08-17
ST23,SKU02898,0,76,34,2025-09-13
ST02,SKU01792,270,72,15,2025-08-10
ST26,SKU00954,405,70,29,2025-05-08
ST17,SKU03349,377,79,35,2025-07-01
ST24,SKU04062,140,28,12,2025-08-24
ST25,SKU00500,0,88,26,2025-08-19
ST11,SKU02780,323,63,25,2025-08-09
ST23,SKU03837,523,93,34,2025-06-11
ST14,SKU02068,0,74,30,2025-08-19
ST02,SKU00516,488,97,41,2025-07-25
ST17,SKU02302,451,97,46,2025-08-19
ST08,SKU04468,121,21,10,2025-08-28
ST08,SKU02253,279,69,18,2025-05-26
ST06,SKU03375,131,38,19,2025-06-23
ST09,SKU00906,176,38,16,2025-06-13
ST09,SKU02892,0,83,31,2025-08-16
ST14,SKU01021,0,91,19,2025-09-09
ST26,SKU01075,379,64,16,2025-05-10
ST24,SKU04412,363,71,17,2025-05-17
ST29,SKU02541,112,31,10,2025-06-26
ST22,SKU01370,0,99,37,2025-08-18
ST20,SKU00506,0,70,15,2025-10-06
ST01,SKU00264,0,69,16,2025-09-10
ST11,SKU04887,316,71,26,2025-05-21
ST16,SKU01030,0,97,27,2025-10-02
ST29,SKU03709,239,73,25,2025-08-15
ST17,SKU04409,147,45,16,2025-06-23
ST22,SKU02538,0,96,35,2025-09-05
ST27,SKU04831,360,65,15,2025-05-26
ST03,SKU04245,0,60,21,2025-10-06
ST20,SKU01674,266,45,17,2025-05-11
ST13,SKU02718,151,33,11,2025-07-24
ST27,SKU00401,149,28,12,2025-08-28
ST11,SKU01854,211,49,11,2025-07-31
ST11,SKU03840,0,92,39,2025-09-09
ST04,SKU02898,0,63,30,2025-09-16
ST02,SKU01805,303,91,38,2025-07-14
ST12,SKU01032,134,35,15,2025-08-19
ST02,SKU00987,116,24,8,2025-08-19
ST12,SKU01971,153,44,20,2025-06-09
ST24,SKU03257,389,76,35,2025-05-23
ST27,SKU02737,0,84,26,2025-09-22
ST18,SKU02954,0,60,22,2025-09-10
ST16,SKU04305,0,52,17,2025-08-30
ST28,SKU03376,147,39,10,2025-06-28
ST21,SKU02205,125,40,9,2025-06-10
ST24,SKU04654,242,78,27,2025-06-19
ST05,SKU04412,385,75,24,2025-08-31
ST12,SKU03139,231,63,17,2025-07-19
ST10,SKU02541,312,87,36,2025-07-11
ST27,SKU03905,65,21,8,2025-05-18
ST15,SKU04605,271,84,32,2025-08-02
ST13,SKU01792,224,59,23,2025-07-26
ST03,SKU01104,123,33,9,2025-06-10
ST06,SKU00355,219,53,19,2025-07-12
ST28,SKU04315,0,39,15,2025-09-29
ST10,SKU03709,304,77,18,2025-08-15
ST19,SKU01048,0,25,12,2025-09-15
ST22,SKU02780,139,43,15,2025-07-30
ST29,SKU01507,0,95,21,2025-08-21
ST08,SKU04831,298,78,38,2025-05-08
ST27,SKU02858,0,71,31,2025-08-31
ST01,SKU01674,111,28,11,2025-07-16
ST03,SKU02501,460,77,27,2025-08-18
ST30,SKU02375,378,98,39,2025-06-14
ST08,SKU00401,428,74,30,2025-07-01
ST09,SKU03484,138,36,12,2025-06-08
ST23,SKU01167,75,20,6,2025-06-04
ST16,SKU02211,263,80,17,2025-07-14
ST12,SKU01274,0,88,41,2025-08-16
ST10,SKU02662,309,53,11,2025-06-14
ST15,SKU02740,0,23,9,2025-09-19
ST01,SKU02842,216,54,17,2025-05-29
ST25,SKU03199,0,93,20,2025-08-11
ST28,SKU04665,429,98,41,2025-07-13
ST16,SKU03150,138,29,8,2025-07-03
ST17,SKU00571,207,65,26,2025-08-29
ST22,SKU04887,205,44,15,2025-07-19
ST27,SKU00535,405,82,37,2025-06-27
ST23,SKU03274,0,28,11,2025-09-03
ST11,SKU01988,0,84,26,2025-08-28
ST30,SKU00052,206,35,14,2025-06-19
ST04,SKU01046,276,83,34,2025-05-10
ST09,SKU03376,349,77,26,2025-08-22
ST02,SKU04154,0,27,12,2025-08-31
ST05,SKU04654,326,92,44,2025-07-11
ST24,SKU02681,270,64,19,2025-08-11
ST22,SKU01854,220,37,10,2025-07-18
ST22,SKU03840,0,90,25,2025-08-19
