date,store_id,sku_id,units_sold,revenue,unit_price,promotion
2025-04-15,ST08,SKU01907,30,445.26,14.84,0
2025-04-15,ST08,SKU01908,12,823.25,68.6,0
2025-04-15,ST09,SKU01909,15,267.35,17.82,0
2025-04-15,ST09,SKU01910,20,898.08,44.9,0
2025-04-15,ST10,SKU01911,25,399.18,15.97,0
2025-04-15,ST10,SKU01912,8,567.86,70.98,0
2025-04-16,ST01,SKU01913,30,238.23,7.94,0
2025-04-16,ST01,SKU01914,12,208.61,17.38,1
2025-04-16,ST02,SKU01915,15,172.85,11.52,0
2025-04-16,ST02,SKU01916,20,2201.13,110.06,0
2025-04-16,ST03,SKU01917,25,878.1,35.12,0
2025-04-16,ST03,SKU01918,8,140.49,17.56,0
2025-04-16,ST04,SKU01919,30,445.26,14.84,0
2025-04-16,ST04,SKU01920,12,823.25,68.6,0
2025-04-16,ST05,SKU01921,15,267.35,17.82,0
2025-04-16,ST05,SKU01922,20,898.08,44.9,0
2025-04-16,ST06,SKU01923,25,399.18,15.97,1
2025-04-16,ST06,SKU01924,8,567.86,70.98,0
2025-04-16,ST07,SKU01925,30,238.23,7.94,0
2025-04-16,ST07,SKU01926,12,208.61,17.38,0
2025-04-16,ST08,SKU01927,15,172.85,11.52,0
2025-04-16,ST08,SKU01928,20,2201.13,110.06,0
2025-04-16,ST09,SKU01929,25,878.1,35.12,0
2025-04-16,ST09,SKU01930,8,140.49,17.56,0
2025-04-16,ST10,SKU01931,30,445.26,14.84,0
2025-04-16,ST10,SKU01932,12,823.25,68.6,0
2025-04-17,ST01,SKU01933,15,267.35,17.82,0
2025-04-17,ST01,SKU01934,20,898.08,44.9,1
2025-04-17,ST02,SKU01935,25,399.18,15.97,0
2025-04-17,ST02,SKU01936,8,567.86,70.98,0
2025-04-17,ST03,SKU01937,30,238.23,7.94,0
2025-04-17,ST03,SKU01938,12,208.61,17.38,0
2025-04-17,ST04,SKU01939,15,172.85,11.52,0
2025-04-17,ST04,SKU01940,20,2201.13,110.06,0
2025-04-17,ST05,SKU01941,25,878.1,35.12,0
2025-04-17,ST05,SKU01942,8,140.49,17.56,0
2025-04-17,ST06,SKU01943,30,445.26,14.84,1
2025-04-17,ST06,SKU01944,12,823.25,68.6,0
2025-04-17,ST07,SKU01945,15,267.35,17.82,0
2025-04-17,ST07,SKU01946,20,898.08,44.9,0
2025-04-17,ST08,SKU01947,25,399.18,15.97,0
2025-04-17,ST08,SKU01948,8,567.86,70.98,0
2025-04-17,ST09,SKU01949,30,238.23,7.94,0
2025-04-17,ST09,SKU01950,12,208.61,17.38,0
2025-04-17,ST10,SKU01951,15,172.85,11.52,0
2025-04-17,ST10,SKU01952,20,2201.13,110.06,0
2025-04-18,ST01,SKU01953,25,878.1,35.12,0
2025-04-18,ST01,SKU01954,8,140.49,17.56,1
2025-04-18,ST02,SKU01955,30,445.26,14.84,0
2025-04-18,ST02,SKU01956,12,823.25,68.6,0
2025-04-18,ST03,SKU01957,15,267.35,17.82,0
2025-04-18,ST03,SKU01958,20,898.08,44.9,0
2025-04-18,ST04,SKU01959,25,399.18,15.97,0
2025-04-18,ST04,SKU01960,8,567.86,70.98,0
2025-04-18,ST05,SKU01961,30,238.23,7.94,0
2025-04-18,ST05,SKU01962,12,208.61,17.38,0
2025-04-18,ST06,SKU01963,15,172.85,11.52,1
2025-04-18,ST06,SKU01964,20,2201.13,110.06,0
2025-04-18,ST07,SKU01965,25,878.1,35.12,0
2025-04-18,ST07,SKU01966,8,140.49,17.56,0
2025-04-18,ST08,SKU01967,30,445.26,14.84,0
2025-04-18,ST08,SKU01968,12,823.25,68.6,0
2025-04-18,ST09,SKU01969,15,267.35,17.82,0
2025-04-18,ST09,SKU01970,20,898.08,44.9,0
2025-04-18,ST10,SKU01971,25,399.18,15.97,0
2025-04-18,ST10,SKU01972,8,567.86,70.98,0
2025-04-19,ST01,SKU01973,30,238.23,7.94,0
2025-04-19,ST01,SKU01974,12,208.61,17.38,1
2025-04-19,ST02,SKU01975,15,172.85,11.52,0
2025-04-19,ST02,SKU01976,20,2201.13,110.06,0
2025-04-19,ST03,SKU01977,25,878.1,35.12,0
2025-04-19,ST03,SKU01978,8,140.49,17.56,0
2025-04-19,ST04,SKU01979,30,445.26,14.84,0
2025-04-19,ST04,SKU01980,12,823.25,68.6,0
2025-04-19,ST05,SKU01981,15,267.35,17.82,0
2025-04-19,ST05,SKU01982,20,898.08,44.9,0
2025-04-19,ST06,SKU01983,25,399.18,15.97,1
2025-04-19,ST06,SKU01984,8,567.86,70.98,0
2025-04-19,ST07,SKU01985,30,238.23,7.94,0
2025-04-19,ST07,SKU01986,12,208.61,17.38,0
2025-04-19,ST08,SKU01987,15,172.85,11.52,0
2025-04-19,ST08,SKU01988,20,2201.13,110.06,0
2025-04-19,ST09,SKU01989,25,878.1,35.12,0
2025-04-19,ST09,SKU01990,8,140.49,17.56,0
2025-04-19,ST10,SKU01991,30,445.26,14.84,0
2025-04-19,ST10,SKU01992,12,823.25,68.6,0
2025-04-20,ST01,SKU01993,15,267.35,17.82,0
2025-04-20,ST01,SKU01994,20,898.08,44.9,1
2025-04-20,ST02,SKU01995,25,399.18,15.97,0
2025-04-20,ST02,SKU01996,8,567.86,70.98,0
2025-04-20,ST03,SKU01997,30,238.23,7.94,0
2025-04-20,ST03,SKU01998,12,208.61,17.38,0
2025-04-20,ST04,SKU01999,15,172.85,11.52,0
2025-04-20,ST04,SKU02000,20,2201.13,110.06,0
2025-04-20,ST05,SKU02001,25,878.1,35.12,0
2025-04-20,ST05,SKU02002,8,140.49,17.56,0
2025-04-20,ST06,SKU02003,30,445.26,14.84,1
2025-04-20,ST06,SKU02004,12,823.25,68.6,0
2025-04-20,ST07,SKU02005,15,267.35,17.82,0
2025-04-20,ST07,SKU02006,20,898.08,44.9,0
2025-04-20,ST08,SKU02007,25,399.18,15.97,0
2025-04-20,ST08,SKU02008,8,567.86,70.98,0
2025-04-20,ST09,SKU02009,30,238.23,7.94,0
2025-04-20,ST09,SKU02010,12,208.61,17.38,0
2025-04-20,ST10,SKU02011,15,172.85,11.52,0
2025-04-20,ST10,SKU02012,20,2201.13,110.06,0
2025-04-21,ST01,SKU02013,25,878.1,35.12,0
2025-04-21,ST01,SKU02014,8,140.49,17.56,1
2025-04-21,ST02,SKU02015,30,445.26,14.84,0
2025-04-21,ST02,SKU02016,12,823.25,68.6,0
2025-04-21,ST03,SKU02017,15,267.35,17.82,0
2025-04-21,ST03,SKU02018,20,898.08,44.9,0
2025-04-21,ST04,SKU02019,25,399.18,15.97,0
2025-04-21,ST04,SKU02020,8,567.86,70.98,0
2025-04-21,ST05,SKU02021,30,238.23,7.94,0
2025-04-21,ST05,SKU02022,12,208.61,17.38,0
2025-04-21,ST06,SKU02023,15,172.85,11.52,1
2025-04-21,ST06,SKU02024,20,2201.13,110.06,0
2025-04-21,ST07,SKU02025,25,878.1,35.12,0
2025-04-21,ST07,SKU02026,8,140.49,17.56,0
2025-04-21,ST08,SKU02027,30,445.26,14.84,0
2025-04-21,ST08,SKU02028,12,823.25,68.6,0
2025-04-21,ST09,SKU02029,15,267.35,17.82,0
2025-04-21,ST09,SKU02030,20,898.08,44.9,0
2025-04-21,ST10,SKU02031,25,399.18,15.97,0
2025-04-21,ST10,SKU02032,8,567.86,70.98,0
2025-04-22,ST01,SKU02033,30,238.23,7.94,0
2025-04-22,ST01,SKU02034,12,208.61,17.38,1
2025-04-22,ST02,SKU02035,15,172.85,11.52,0
2025-04-22,ST02,SKU02036,20,2201.13,110.06,0
2025-04-22,ST03,SKU02037,25,878.1,35.12,0
2025-04-22,ST03,SKU02038,8,140.49,17.56,0
2025-04-22,ST04,SKU02039,30,445.26,14.84,0
2025-04-22,ST04,SKU02040,12,823.25,68.6,0
2025-04-22,ST05,SKU02041,15,267.35,17.82,0
2025-04-22,ST05,SKU02042,20,898.08,44.9,0
2025-04-22,ST06,SKU02043,25,399.18,15.97,1
2025-04-22,ST06,SKU02044,8,567.86,70.98,0
2025-04-22,ST07,SKU02045,30,238.23,7.94,0
2025-04-22,ST07,SKU02046,12,208.61,17.38,0
2025-04-22,ST08,SKU02047,15,172.85,11.52,0
2025-04-22,ST08,SKU02048,20,2201.13,110.06,0
2025-04-22,ST09,SKU02049,25,878.1,35.12,0
2025-04-22,ST09,SKU02050,8,140.49,17.56,0
2025-04-22,ST10,SKU02051,30,445.26,14.84,0
2025-04-22,ST10,SKU02052,12,823.25,68.6,0
2025-04-23,ST01,SKU02053,15,267.35,17.82,0
2025-04-23,ST01,SKU02054,20,898.08,44.9,1
2025-04-23,ST02,SKU02055,25,399.18,15.97,0
2025-04-23,ST02,SKU02056,8,567.86,70.98,0
2025-04-23,ST03,SKU02057,30,238.23,7.94,0
2025-04-23,ST03,SKU02058,12,208.61,17.38,0
2025-04-23,ST04,SKU02059,15,172.85,11.52,0
2025-04-23,ST04,SKU02060,20,2201.13,110.06,0
2025-04-23,ST05,SKU02061,25,878.1,35.12,0
2025-04-23,ST05,SKU02062,8,140.49,17.56,0
2025-04-23,ST06,SKU02063,30,445.26,14.84,1
2025-04-23,ST06,SKU02064,12,823.25,68.6,0
2025-04-23,ST07,SKU02065,15,267.35,17.82,0
2025-04-23,ST07,SKU02066,20,898.08,44.9,0
2025-04-23,ST08,SKU02067,25,399.18,15.97,0
2025-04-23,ST08,SKU02068,8,567.86,70.98,0
2025-04-23,ST09,SKU02069,30,238.23,7.94,0
2025-04-23,ST09,SKU02070,12,208.61,17.38,0
2025-04-23,ST10,SKU02071,15,172.85,11.52,0
2025-04-23,ST10,SKU02072,20,2201.13,110.06,0
2025-04-24,ST01,SKU02073,25,878.1,35.12,0
2025-04-24,ST01,SKU02074,8,140.49,17.56,1
2025-04-24,ST02,SKU02075,30,445.26,14.84,0
2025-04-24,ST02,SKU02076,12,823.25,68.6,0
2025-04-24,ST03,SKU02077,15,267.35,17.82,0
2025-04-24,ST03,SKU02078,20,898.08,44.9,0
2025-04-24,ST04,SKU02079,25,399.18,15.97,0
2025-04-24,ST04,SKU02080,8,567.86,70.98,0
2025-04-24,ST05,SKU02081,30,238.23,7.94,0
2025-04-24,ST05,SKU02082,12,208.61,17.38,0
2025-04-24,ST06,SKU02083,15,172.85,11.52,1
2025-04-24,ST06,SKU02084,20,2201.13,110.06,0
2025-04-24,ST07,SKU02085,25,878.1,35.12,0
2025-04-24,ST07,SKU02086,8,140.49,17.56,0
2025-04-24,ST08,SKU02087,30,445.26,14.84,0
2025-04-24,ST08,SKU02088,12,823.25,68.6,0
2025-04-24,ST09,SKU02089,15,267.35,17.82,0
2025-04-24,ST09,SKU02090,20,898.08,44.9,0
2025-04-24,ST10,SKU02091,25,399.18,15.97,0
2025-04-24,ST10,SKU02092,8,567.86,70.98,0
2025-04-25,ST01,SKU02093,30,238.23,7.94,0
2025-04-25,ST01,SKU02094,12,208.61,17.38,1
2025-04-25,ST02,SKU02095,15,172.85,11.52,0
2025-04-25,ST02,SKU02096,20,2201.13,110.06,0
2025-04-25,ST03,SKU02097,25,878.1,35.12,0
2025-04-25,ST03,SKU02098,8,140.49,17.56,0
2025-04-25,ST04,SKU02099,30,445.26,14.84,0
2025-04-25,ST04,SKU02100,12,823.25,68.6,0
2025-04-25,ST05,SKU02101,15,267.35,17.82,0
2025-04-25,ST05,SKU02102,20,898.08,44.9,0
2025-04-25,ST06,SKU02103,25,399.18,15.97,1
2025-04-25,ST06,SKU02104,8,567.86,70.98,0
2025-04-25,ST07,SKU02105,30,238.23,7.94,0
2025-04-25,ST07,SKU02106,12,208.61,17.38,0
2025-04-25,ST08,SKU02107,15,172.85,11.52,0
2025-04-25,ST08,SKU02108,20,2201.13,110.06,0
2025-04-25,ST09,SKU02109,25,878.1,35.12,0
2025-04-25,ST09,SKU02110,8,140.49,17.56,0
2025-04-25,ST10,SKU02111,30,445.26,14.84,0
2025-04-25,ST10,SKU02112,12,823.25,68.6,0
2025-04-26,ST01,SKU02113,15,267.35,17.82,0
2025-04-26,ST01,SKU02114,20,898.08,44.9,1
2025-04-26,ST02,SKU02115,25,399.18,15.97,0
2025-04-26,ST02,SKU02116,8,567.86,70.98,0
2025-04-26,ST03,SKU02117,30,238.23,7.94,0
2025-04-26,ST03,SKU02118,12,208.61,17.38,0
2025-04-26,ST04,SKU02119,15,172.85,11.52,0
2025-04-26,ST04,SKU02120,20,2201.13,110.06,0
2025-04-26,ST05,SKU02121,25,878.1,35.12,0
2025-04-26,ST05,SKU02122,8,140.49,17.56,0
2025-04-26,ST06,SKU02123,30,445.26,14.84,1
2025-04-26,ST06,SKU02124,12,823.25,68.6,0
2025-04-26,ST07,SKU02125,15,267.35,17.82,0
2025-04-26,ST07,SKU02126,20,898.08,44.9,0
2025-04-26,ST08,SKU02127,25,399.18,15.97,0
2025-04-26,ST08,SKU02128,8,567.86,70.98,0
2025-04-26,ST09,SKU02129,30,238.23,7.94,0
2025-04-26,ST09,SKU02130,12,208.61,17.38,0
2025-04-26,ST10,SKU02131,15,172.85,11.52,0
2025-04-26,ST10,SKU02132,20,2201.13,110.06,0
2025-04-27,ST01,SKU02133,25,878.1,35.12,0
2025-04-27,ST01,SKU02134,8,140.49,17.56,1
2025-04-27,ST02,SKU02135,30,445.26,14.84,0
2025-04-27,ST02,SKU02136,12,823.25,68.6,0
2025-04-27,ST03,SKU02137,15,267.35,17.82,0
2025-04-27,ST03,SKU02138,20,898.08,44.9,0
2025-04-27,ST04,SKU02139,25,399.18,15.97,0
2025-04-27,ST04,SKU02140,8,567.86,70.98,0
2025-04-27,ST05,SKU02141,30,238.23,7.94,0
2025-04-27,ST05,SKU02142,12,208.61,17.38,0
2025-04-27,ST06,SKU02143,15,172.85,11.52,1
2025-04-27,ST06,SKU02144,20,2201.13,110.06,0
2025-04-27,ST07,SKU02145,25,878.1,35.12,0
2025-04-27,ST07,SKU02146,8,140.49,17.56,0
2025-04-27,ST08,SKU02147,30,445.26,14.84,0
2025-04-27,ST08,SKU02148,12,823.25,68.6,0
2025-04-27,ST09,SKU02149,15,267.35,17.82,0
2025-04-27,ST09,SKU02150,20,898.08,44.9,0
2025-04-27,ST10,SKU02151,25,399.18,15.97,0
2025-04-27,ST10,SKU02152,8,567.86,70.98,0
2025-04-28,ST01,SKU02153,30,238.23,7.94,0
2025-04-28,ST01,SKU02154,12,208.61,17.38,1
2025-04-28,ST02,SKU02155,15,172.85,11.52,0
2025-04-28,ST02,SKU02156,20,2201.13,110.06,0
2025-04-28,ST03,SKU02157,25,878.1,35.12,0
2025-04-28,ST03,SKU02158,8,140.49,17.56,0
2025-04-28,ST04,SKU02159,30,445.26,14.84,0
2025-04-28,ST04,SKU02160,12,823.25,68.6,0
2025-04-28,ST05,SKU02161,15,267.35,17.82,0
2025-04-28,ST05,SKU02162,20,898.08,44.9,0
2025-04-28,ST06,SKU02163,25,399.18,15.97,1
2025-04-28,ST06,SKU02164,8,567.86,70.98,0
2025-04-28,ST07,SKU02165,30,238.23,7.94,0
2025-04-28,ST07,SKU02166,12,208.61,17.38,0
2025-04-28,ST08,SKU02167,15,172.85,11.52,0
2025-04-28,ST08,SKU02168,20,2201.13,110.06,0
2025-04-28,ST09,SKU02169,25,878.1,35.12,0
2025-04-28,ST09,SKU02170,8,140.49,17.56,0
2025-04-28,ST10,SKU02171,30,445.26,14.84,0
2025-04-28,ST10,SKU02172,12,823.25,68.6,0
2025-04-29,ST01,SKU02173,15,267.35,17.82,0
2025-04-29,ST01,SKU02174,20,898.08,44.9,1
2025-04-29,ST02,SKU02175,25,399.18,15.97,0
2025-04-29,ST02,SKU02176,8,567.86,70.98,0
2025-04-29,ST03,SKU02177,30,238.23,7.94,0
2025-04-29,ST03,SKU02178,12,208.61,17.38,0
2025-04-29,ST04,SKU02179,15,172.85,11.52,0
2025-04-29,ST04,SKU02180,20,2201.13,110.06,0
2025-04-29,ST05,SKU02181,25,878.1,35.12,0
2025-04-29,ST05,SKU02182,8,140.49,17.56,0
2025-04-29,ST06,SKU02183,30,445.26,14.84,1
2025-04-29,ST06,SKU02184,12,823.25,68.6,0
2025-04-29,ST07,SKU02185,15,267.35,17.82,0
2025-04-29,ST07,SKU02186,20,898.08,44.9,0
2025-04-29,ST08,SKU02187,25,399.18,15.97,0
2025-04-29,ST08,SKU02188,8,567.86,70.98,0
2025-04-29,ST09,SKU02189,30,238.23,7.94,0
2025-04-29,ST09,SKU02190,12,208.61,17.38,0
2025-04-29,ST10,SKU02191,15,172.85,11.52,0
2025-04-29,ST10,SKU02192,20,2201.13,110.06,0
2025-04-30,ST01,SKU02193,25,878.1,35.12,0
2025-04-30,ST01,SKU02194,8,140.49,17.56,1
2025-04-30,ST02,SKU02195,30,445.26,14.84,0
2025-04-30,ST02,SKU02196,12,823.25,68.6,0
2025-04-30,ST03,SKU02197,15,267.35,17.82,0
2025-04-30,ST03,SKU02198,20,898.08,44.9,0
2025-04-30,ST04,SKU02199,25,399.18,15.97,0
2025-04-30,ST04,SKU02200,8,567.86,70.98,0
2025-04-30,ST05,SKU02201,30,238.23,7.94,0
2025-04-30,ST05,SKU02202,12,208.61,17.38,0
2025-04-30,ST06,SKU02203,15,172.85,11.52,1
2025-04-30,ST06,SKU02204,20,2201.13,110.06,0
2025-04-30,ST07,SKU02205,25,878.1,35.12,0
2025-04-30,ST07,SKU02206,8,140.49,17.56,0
2025-04-30,ST08,SKU02207,30,445.26,14.84,0
2025-04-30,ST08,SKU02208,12,823.25,68.6,0
2025-04-30,ST09,SKU02209,15,267.35,17.82,0
2025-04-30,ST09,SKU02210,20,898.08,44.9,0
2025-04-30,ST10,SKU02211,25,399.18,15.97,0
2025-04-30,ST10,SKU02212,8,567.86,70.98,0
